STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,tract,density_q,county_fips
25,027,732201,25027732201,1400000US25027732201,7322.01,Census Tract 7322.01,G5020,S,1412303,184085,+42.2672651,-071.7590113,25027732201,Q4_high,25027
25,027,732202,25027732202,1400000US25027732202,7322.02,Census Tract 7322.02,G5020,S,1715783,10957,+42.2611115,-071.7730067,25027732202,Q2,25027
25,027,732203,25027732203,1400000US25027732203,7322.03,Census Tract 7322.03,G5020,S,1144879,0,+42.2625853,-071.7826456,25027732203,Q3,25027
25,027,710100,25027710100,1400000US25027710100,7101,Census Tract 7101,G5020,S,5088439,0,+42.5664489,-071.7705232,25027710100,Q3,25027
25,027,732400,25027732400,1400000US25027732400,7324,Census Tract 7324,G5020,S,994658,0,+42.2524275,-071.7890981,25027732400,Q3,25027
25,027,732600,25027732600,1400000US25027732600,7326,Census Tract 7326,G5020,S,604369,0,+42.2467317,-071.7987258,25027732600,Q2,25027
25,027,732700,25027732700,1400000US25027732700,7327,Census Tract 7327,G5020,S,855487,921,+42.2421058,-071.7927264,25027732700,Q3,25027
25,027,732901,25027732901,1400000US25027732901,7329.01,Census Tract 7329.01,G5020,S,4930718,58414,+42.2271679,-071.7985635,25027732901,Q4_high,25027
25,027,732902,25027732902,1400000US25027732902,7329.02,Census Tract 7329.02,G5020,S,874633,25314,+42.2380581,-071.8056571,25027732902,Q4_high,25027
25,027,732500,25027732500,1400000US25027732500,7325,Census Tract 7325,G5020,S,797541,0,+42.2542576,-071.8003483,25027732500,Q4_high,25027
25,027,733000,25027733000,1400000US25027733000,7330,Census Tract 7330,G5020,S,1683885,10042,+42.2468343,-071.8132705,25027733000,Q4_high,25027
25,027,733101,25027733101,1400000US25027733101,7331.01,Census Tract 7331.01,G5020,S,2907930,158396,+42.2338553,-071.8362759,25027733101,Q3,25027
25,027,710400,25027710400,1400000US25027710400,7104,Census Tract 7104,G5020,S,1536103,2554,+42.5709402,-071.8195315,25027710400,Q2,25027
25,027,710500,25027710500,1400000US25027710500,7105,Census Tract 7105,G5020,S,958119,0,+42.5778230,-071.8217885,25027710500,Q3,25027
25,027,722100,25027722100,1400000US25027722100,7221,Census Tract 7221,G5020,S,114858654,718803,+42.4188835,-072.1120769,25027722100,Q1_low,25027
25,027,755100,25027755100,1400000US25027755100,7551,Census Tract 7551,G5020,S,3075680,370008,+42.0480061,-071.8938483,25027755100,Q2,25027
25,027,729200,25027729200,1400000US25027729200,7292,Census Tract 7292,G5020,S,5241993,0,+42.3498998,-071.7895644,25027729200,Q2,25027
25,027,730100,25027730100,1400000US25027730100,7301,Census Tract 7301,G5020,S,5625835,9057,+42.3224657,-071.8069301,25027730100,Q3,25027
25,027,730200,25027730200,1400000US25027730200,7302,Census Tract 7302,G5020,S,4059335,10906,+42.3156247,-071.7804650,25027730200,Q2,25027
25,027,730300,25027730300,1400000US25027730300,7303,Census Tract 7303,G5020,S,2005168,0,+42.3082818,-071.7943837,25027730300,Q3,25027
25,027,730401,25027730401,1400000US25027730401,7304.01,Census Tract 7304.01,G5020,S,2691315,28341,+42.2961636,-071.7872492,25027730401,Q4_high,25027
25,027,730402,25027730402,1400000US25027730402,7304.02,Census Tract 7304.02,G5020,S,720557,0,+42.2869132,-071.7911885,25027730402,Q3,25027
25,027,733102,25027733102,1400000US25027733102,7331.02,Census Tract 7331.02,G5020,S,1637203,133662,+42.2373601,-071.8490566,25027733102,Q4_high,25027
25,027,711000,25027711000,1400000US25027711000,7110,Census Tract 7110,G5020,S,1040904,0,+42.5874155,-071.7814878,25027711000,Q3,25027
25,027,710800,25027710800,1400000US25027710800,7108,Census Tract 7108,G5020,S,2163239,0,+42.5917031,-071.7996687,25027710800,Q2,25027
25,027,715100,25027715100,1400000US25027715100,7151,Census Tract 7151,G5020,S,51659942,345877,+42.4399331,-071.6018846,25027715100,Q1_low,25027
25,027,716300,25027716300,1400000US25027716300,7163,Census Tract 7163,G5020,S,1681175,0,+42.4179828,-071.6776990,25027716300,Q4_high,25027
25,027,730700,25027730700,1400000US25027730700,7307,Census Tract 7307,G5020,S,8478690,111549,+42.2827787,-071.8597373,25027730700,Q2,25027
25,027,730802,25027730802,1400000US25027730802,7308.02,Census Tract 7308.02,G5020,S,1046316,0,+42.2728831,-071.8270582,25027730802,Q2,25027
25,027,730901,25027730901,1400000US25027730901,7309.01,Census Tract 7309.01,G5020,S,1226525,0,+42.2702880,-071.8354126,25027730901,Q2,25027
25,027,730902,25027730902,1400000US25027730902,7309.02,Census Tract 7309.02,G5020,S,1857423,156565,+42.2688460,-071.8472248,25027730902,Q2,25027
25,027,731101,25027731101,1400000US25027731101,7311.01,Census Tract 7311.01,G5020,S,1380727,10604,+42.2561171,-071.8335016,25027731101,Q3,25027
25,027,718100,25027718100,1400000US25027718100,7181,Census Tract 7181,G5020,S,41588110,9568470,+42.3550489,-071.7161570,25027718100,Q1_low,25027
25,019,950307,25019950307,1400000US25019950307,9503.07,Census Tract 9503.07,G5020,S,24650030,15289240,+41.2913859,-070.2037560,25019950307,Q1_low,25019
25,027,731400,25027731400,1400000US25027731400,7314,Census Tract 7314,G5020,S,729166,0,+42.2584573,-071.8161911,25027731400,Q4_high,25027
25,027,731102,25027731102,1400000US25027731102,7311.02,Census Tract 7311.02,G5020,S,893827,0,+42.2632052,-071.8277499,25027731102,Q3,25027
25,027,731700,25027731700,1400000US25027731700,7317,Census Tract 7317,G5020,S,1258338,0,+42.2638178,-071.8003874,25027731700,Q4_high,25027
25,021,418004,25021418004,1400000US25021418004,4180.04,Census Tract 4180.04,G5020,S,1317062,0,+42.2383758,-071.0104993,25021418004,Q4_high,25021
25,021,418102,25021418102,1400000US25021418102,4181.02,Census Tract 4181.02,G5020,S,770695,2371,+42.2470773,-071.0212136,25021418102,Q3,25021
25,021,417702,25021417702,1400000US25021417702,4177.02,Census Tract 4177.02,G5020,S,1686155,319213,+42.2583235,-070.9886912,25021417702,Q2,25021
25,027,731900,25027731900,1400000US25027731900,7319,Census Tract 7319,G5020,S,1089768,0,+42.2774512,-071.7916493,25027731900,Q4_high,25027
25,027,732001,25027732001,1400000US25027732001,7320.01,Census Tract 7320.01,G5020,S,1123442,4552,+42.3075850,-071.7734545,25027732001,Q3,25027
25,027,726200,25027726200,1400000US25027726200,7262,Census Tract 7262,G5020,S,5463145,162237,+42.2485746,-071.9931302,25027726200,Q2,25027
25,027,727100,25027727100,1400000US25027727100,7271,Census Tract 7271,G5020,S,38043661,1980546,+42.3116934,-071.9402820,25027727100,Q1_low,25027
25,027,728200,25027728200,1400000US25027728200,7282,Census Tract 7282,G5020,S,4167271,0,+42.3278133,-071.8209372,25027728200,Q1_low,25027
25,027,729100,25027729100,1400000US25027729100,7291,Census Tract 7291,G5020,S,28305857,2359248,+42.3746407,-071.7862737,25027729100,Q1_low,25027
25,001,010206,25001010206,1400000US25001010206,102.06,Census Tract 102.06,G5020,S,51240906,18828934,+41.9226356,-070.0153685,25001010206,Q1_low,25001
25,001,012001,25001012001,1400000US25001012001,120.01,Census Tract 120.01,G5020,S,10330552,795784,+41.6823670,-070.1930295,25001012001,Q2,25001
25,027,732002,25027732002,1400000US25027732002,7320.02,Census Tract 7320.02,G5020,S,5941274,375511,+42.2840758,-071.7728194,25027732002,Q4_high,25027
25,025,060501,25025060501,1400000US25025060501,605.01,Census Tract 605.01,G5020,S,411742,0,+42.3368686,-071.0382133,25025060501,Q4_high,25025
25,025,050101,25025050101,1400000US25025050101,501.01,Census Tract 501.01,G5020,S,299770,184516,+42.3816657,-071.0397908,25025050101,Q4_high,25025
25,025,170502,25025170502,1400000US25025170502,1705.02,Census Tract 1705.02,G5020,S,924365,1162508,+42.4359517,-070.9711474,25025170502,Q3,25025
25,027,709600,25027709600,1400000US25027709600,7096,Census Tract 7096,G5020,S,3054562,14240,+42.5371082,-071.7499832,25027709600,Q4_high,25027
25,025,110607,25025110607,1400000US25025110607,1106.07,Census Tract 1106.07,G5020,S,1124028,0,+42.2902453,-071.1350293,25025110607,Q4_high,25025
25,025,120104,25025120104,1400000US25025120104,1201.04,Census Tract 1201.04,G5020,S,405800,0,+42.3042695,-071.1170951,25025120104,Q3,25025
25,025,120201,25025120201,1400000US25025120201,1202.01,Census Tract 1202.01,G5020,S,713168,0,+42.3051903,-071.1083461,25025120201,Q4_high,25025
25,025,980300,25025980300,1400000US25025980300,9803,Census Tract 9803,G5020,S,2081297,27540,+42.3006134,-071.0946130,25025980300,Q1_low,25025
25,027,739300,25027739300,1400000US25027739300,7393,Census Tract 7393,G5020,S,2716033,0,+42.2837187,-071.7210768,25027739300,Q2,25027
25,025,000704,25025000704,1400000US25025000704,7.04,Census Tract 7.04,G5020,S,239779,0,+42.3500028,-071.1334045,25025000704,Q4_high,25025
25,025,000703,25025000703,1400000US25025000703,7.03,Census Tract 7.03,G5020,S,178001,0,+42.3513284,-071.1282176,25025000703,Q4_high,25025
25,025,010802,25025010802,1400000US25025010802,108.02,Census Tract 108.02,G5020,S,156827,0,+42.3515155,-071.0857007,25025010802,Q4_high,25025
25,025,010204,25025010204,1400000US25025010204,102.04,Census Tract 102.04,G5020,S,253410,607,+42.3464726,-071.1034355,25025010204,Q4_high,25025
25,025,010404,25025010404,1400000US25025010404,104.04,Census Tract 104.04,G5020,S,136909,0,+42.3419678,-071.0886377,25025010404,Q4_high,25025
25,027,744300,25027744300,1400000US25027744300,7443,Census Tract 7443,G5020,S,1164056,962,+42.1396995,-071.5195283,25027744300,Q4_high,25027
25,027,744400,25027744400,1400000US25027744400,7444,Census Tract 7444,G5020,S,2238031,2223,+42.1430061,-071.5287235,25027744400,Q4_high,25027
25,027,746100,25027746100,1400000US25027746100,7461,Census Tract 7461,G5020,S,46027517,553484,+42.0938697,-071.5445190,25027746100,Q1_low,25027
25,027,748100,25027748100,1400000US25027748100,7481,Census Tract 7481,G5020,S,12592203,143333,+42.0366420,-071.5787791,25027748100,Q1_low,25027
25,005,612201,25005612201,1400000US25005612201,6122.01,Census Tract 6122.01,G5020,S,8969435,313388,+41.9404657,-071.0421156,25005612201,Q1_low,25005
25,005,612202,25005612202,1400000US25005612202,6122.02,Census Tract 6122.02,G5020,S,24843935,415101,+41.9114347,-071.0246769,25005612202,Q2,25005
25,005,631101,25005631101,1400000US25005631101,6311.01,Census Tract 6311.01,G5020,S,4008884,33749,+41.9076594,-071.3559648,25005631101,Q3,25005
25,005,631102,25005631102,1400000US25005631102,6311.02,Census Tract 6311.02,G5020,S,4191158,111228,+41.9141857,-071.3672838,25005631102,Q3,25005
25,005,640202,25005640202,1400000US25005640202,6402.02,Census Tract 6402.02,G5020,S,1140735,637808,+41.6842773,-071.1710796,25005640202,Q3,25005
25,005,630301,25005630301,1400000US25005630301,6303.01,Census Tract 6303.01,G5020,S,18453139,328688,+41.9568171,-071.3632515,25005630301,Q1_low,25005
25,005,630201,25005630201,1400000US25005630201,6302.01,Census Tract 6302.01,G5020,S,6044795,376013,+41.9958417,-071.2876043,25005630201,Q1_low,25005
25,005,630302,25005630302,1400000US25005630302,6303.02,Census Tract 6303.02,G5020,S,1931621,11471,+41.9766395,-071.3424191,25005630302,Q2,25005
25,005,630202,25005630202,1400000US25005630202,6302.02,Census Tract 6302.02,G5020,S,9279614,43026,+41.9880079,-071.3072505,25005630202,Q3,25005
25,005,640201,25005640201,1400000US25005640201,6402.01,Census Tract 6402.01,G5020,S,375121,0,+41.6871981,-071.1661020,25005640201,Q3,25005
25,025,010405,25025010405,1400000US25025010405,104.05,Census Tract 104.05,G5020,S,364894,0,+42.3398656,-071.0895958,25025010405,Q4_high,25025
25,025,081001,25025081001,1400000US25025081001,810.01,Census Tract 810.01,G5020,S,559703,0,+42.3345574,-071.1068296,25025081001,Q4_high,25025
25,025,020101,25025020101,1400000US25025020101,201.01,Census Tract 201.01,G5020,S,219375,0,+42.3577451,-071.0693336,25025020101,Q4_high,25025
25,027,750100,25027750100,1400000US25027750100,7501,Census Tract 7501,G5020,S,8092440,620052,+42.1187998,-071.6724964,25027750100,Q2,25027
25,025,020301,25025020301,1400000US25025020301,203.01,Census Tract 203.01,G5020,S,262787,528,+42.3631736,-071.0686464,25025020301,Q4_high,25025
25,025,020302,25025020302,1400000US25025020302,203.02,Census Tract 203.02,G5020,S,76786,0,+42.3593442,-071.0639956,25025020302,Q4_high,25025
25,025,040100,25025040100,1400000US25025040100,401,Census Tract 401,G5020,S,264111,62166,+42.3730476,-071.0597515,25025040100,Q4_high,25025
25,027,754200,25027754200,1400000US25027754200,7542,Census Tract 7542,G5020,S,2486278,615594,+42.0549855,-071.8649632,25027754200,Q3,25027
25,023,561400,25023561400,1400000US25023561400,5614,Census Tract 5614,G5020,S,8313669,343090,+42.0004130,-070.9512890,25023561400,Q1_low,25023
25,023,505201,25023505201,1400000US25023505201,5052.01,Census Tract 5052.01,G5020,S,9307721,11716129,+42.1611511,-070.7062996,25023505201,Q1_low,25023
25,023,530904,25023530904,1400000US25023530904,5309.04,Census Tract 5309.04,G5020,S,17848720,2218257,+41.7900116,-070.5916498,25023530904,Q1_low,25023
25,023,542302,25023542302,1400000US25023542302,5423.02,Census Tract 5423.02,G5020,S,7538924,221016,+41.8911834,-070.9276185,25023542302,Q2,25023
25,023,501203,25023501203,1400000US25023501203,5012.03,Census Tract 5012.03,G5020,S,15934894,252114,+42.2121600,-070.8644592,25023501203,Q1_low,25023
25,023,530903,25023530903,1400000US25023530903,5309.03,Census Tract 5309.03,G5020,S,14219102,2385339,+41.8160569,-070.5944550,25023530903,Q1_low,25023
25,023,510504,25023510504,1400000US25023510504,5105.04,Census Tract 5105.04,G5020,S,855839,0,+42.0948677,-071.0331707,25023510504,Q2,25023
25,023,511601,25023511601,1400000US25023511601,5116.01,Census Tract 5116.01,G5020,S,933688,1330,+42.0617788,-071.0180164,25023511601,Q4_high,25023
25,023,511602,25023511602,1400000US25023511602,5116.02,Census Tract 5116.02,G5020,S,3237016,21730,+42.0525638,-071.0160119,25023511602,Q3,25023
25,023,510505,25023510505,1400000US25023510505,5105.05,Census Tract 5105.05,G5020,S,3015920,316099,+42.0981272,-071.0495985,25023510505,Q3,25023
25,023,523204,25023523204,1400000US25023523204,5232.04,Census Tract 5232.04,G5020,S,10710977,63120,+42.0371161,-070.9421781,25023523204,Q1_low,25023
25,023,506206,25023506206,1400000US25023506206,5062.06,Census Tract 5062.06,G5020,S,3426009,3499793,+42.0941101,-070.6502573,25023506206,Q2,25023
25,023,505103,25023505103,1400000US25023505103,5051.03,Census Tract 5051.03,G5020,S,7537034,18918120,+42.2418875,-070.7524530,25023505103,Q1_low,25023
25,023,506103,25023506103,1400000US25023506103,5061.03,Census Tract 5061.03,G5020,S,8976718,285757,+42.1134710,-070.7005875,25023506103,Q1_low,25023
25,023,525104,25023525104,1400000US25023525104,5251.04,Census Tract 5251.04,G5020,S,16845909,188163,+41.9582895,-070.9846206,25023525104,Q1_low,25023
25,023,980300,25023980300,1400000US25023980300,9803,Census Tract 9803,G5020,S,759381,1294,+41.9901010,-070.9624084,25023980300,Q2,25023
25,023,505104,25023505104,1400000US25023505104,5051.04,Census Tract 5051.04,G5020,S,4236054,5977010,+42.2075203,-070.7225624,25023505104,Q1_low,25023
25,023,506104,25023506104,1400000US25023506104,5061.04,Census Tract 5061.04,G5020,S,16586276,956353,+42.1310557,-070.7228626,25023506104,Q1_low,25023
25,023,980200,25023980200,1400000US25023980200,9802,Census Tract 9802,G5020,S,6851832,328186,+41.9500489,-070.9519064,25023980200,Q1_low,25023
25,023,505202,25023505202,1400000US25023505202,5052.02,Census Tract 5052.02,G5020,S,7312037,1192211,+42.1919033,-070.7392097,25023505202,Q2,25023
25,023,501204,25023501204,1400000US25023501204,5012.04,Census Tract 5012.04,G5020,S,14367847,338876,+42.1883725,-070.8941089,25023501204,Q3,25023
25,023,506205,25023506205,1400000US25023506205,5062.05,Census Tract 5062.05,G5020,S,2206302,2235383,+42.1150337,-070.6716580,25023506205,Q1_low,25023
25,023,542301,25023542301,1400000US25023542301,5423.01,Census Tract 5423.01,G5020,S,2633552,36968,+41.8987853,-070.9115839,25023542301,Q2,25023
25,023,523203,25023523203,1400000US25023523203,5232.03,Census Tract 5232.03,G5020,S,15084205,583279,+42.0317036,-070.9139499,25023523203,Q1_low,25023
25,017,353102,25017353102,1400000US25017353102,3531.02,Census Tract 3531.02,G5020,S,983737,671689,+42.3601076,-071.0909495,25017353102,Q4_high,25017
25,017,368901,25017368901,1400000US25017368901,3689.01,Census Tract 3689.01,G5020,S,3983599,31318,+42.3966857,-071.2285558,25017368901,Q2,25017
25,027,754300,25027754300,1400000US25027754300,7543,Census Tract 7543,G5020,S,1052235,39252,+42.0535286,-071.8794773,25027754300,Q3,25027
25,027,754400,25027754400,1400000US25027754400,7544,Census Tract 7544,G5020,S,2832168,56506,+42.0298490,-071.8735434,25027754400,Q2,25027
25,017,353101,25017353101,1400000US25017353101,3531.01,Census Tract 3531.01,G5020,S,456358,0,+42.3625359,-071.0990808,25017353101,Q4_high,25017
25,017,317301,25017317301,1400000US25017317301,3173.01,Census Tract 3173.01,G5020,S,4024943,124449,+42.6291501,-071.3761192,25017317301,Q3,25017
25,017,339802,25017339802,1400000US25017339802,3398.02,Census Tract 3398.02,G5020,S,1937393,268613,+42.4073321,-071.0911432,25017339802,Q4_high,25017
25,017,351404,25017351404,1400000US25017351404,3514.04,Census Tract 3514.04,G5020,S,418800,0,+42.3837656,-071.0875983,25017351404,Q4_high,25017
25,027,757200,25027757200,1400000US25027757200,7572,Census Tract 7572,G5020,S,838713,26682,+42.0756169,-072.0294789,25027757200,Q4_high,25027
25,027,757300,25027757300,1400000US25027757300,7573,Census Tract 7573,G5020,S,932626,20079,+42.0783850,-072.0389731,25027757300,Q4_high,25027
25,005,633200,25005633200,1400000US25005633200,6332,Census Tract 6332,G5020,S,66564672,1183101,+41.8154153,-071.2409480,25005633200,Q1_low,25005
25,017,352102,25017352102,1400000US25017352102,3521.02,Census Tract 3521.02,G5020,S,413262,135921,+42.3685228,-071.0758378,25017352102,Q4_high,25017
25,017,370202,25017370202,1400000US25017370202,3702.02,Census Tract 3702.02,G5020,S,1066365,0,+42.3755023,-071.1829631,25017370202,Q2,25017
25,017,342101,25017342101,1400000US25017342101,3421.01,Census Tract 3421.01,G5020,S,617841,0,+42.4109507,-071.0395523,25017342101,Q4_high,25017
25,027,757400,25027757400,1400000US25027757400,7574,Census Tract 7574,G5020,S,1872829,9196,+42.0687053,-072.0445554,25027757400,Q2,25027
25,017,388300,25017388300,1400000US25017388300,3883,Census Tract 3883,G5020,S,692875,153048,+42.6499167,-071.3185405,25017388300,Q4_high,25017
25,017,356701,25017356701,1400000US25017356701,3567.01,Census Tract 3567.01,G5020,S,1136104,4230,+42.4083786,-071.1438162,25017356701,Q4_high,25017
25,005,655400,25005655400,1400000US25005655400,6554,Census Tract 6554,G5020,S,9216902,6057959,+41.6039168,-070.8549207,25005655400,Q1_low,25005
25,005,600100,25005600100,1400000US25005600100,6001,Census Tract 6001,G5020,S,7220878,55417,+42.0565564,-071.1034137,25005600100,Q1_low,25005
25,005,985600,25005985600,1400000US25005985600,9856,Census Tract 9856,G5020,S,11940658,318336,+42.0753133,-071.1001842,25005985600,Q2,25005
25,005,610204,25005610204,1400000US25005610204,6102.04,Census Tract 6102.04,G5020,S,10078442,122133,+42.0418655,-071.1857677,25005610204,Q2,25005
25,017,320102,25017320102,1400000US25017320102,3201.02,Census Tract 3201.02,G5020,S,24965488,3370577,+42.2203648,-071.5720529,25017320102,Q2,25017
25,027,761100,25027761100,1400000US25027761100,7611,Census Tract 7611,G5020,S,71311785,267202,+42.1996041,-072.2000063,25027761100,Q1_low,25027
25,009,221700,25009221700,1400000US25009221700,2217,Census Tract 2217,G5020,S,902505,94392,+42.6158246,-070.6739846,25009221700,Q3,25009
25,009,221800,25009221800,1400000US25009221800,2218,Census Tract 2218,G5020,S,1613872,484493,+42.6288499,-070.6858747,25009221800,Q2,25009
